object_id,class,split,object_path
bookshelf_0456,bookshelf,train,bookshelf/train/bookshelf_0456.off
bookshelf_0457,bookshelf,train,bookshelf/train/bookshelf_0457.off
bookshelf_0458,bookshelf,train,bookshelf/train/bookshelf_0458.off
bookshelf_0459,bookshelf,train,bookshelf/train/bookshelf_0459.off
bookshelf_0460,bookshelf,train,bookshelf/train/bookshelf_0460.off
bookshelf_0461,bookshelf,train,bookshelf/train/bookshelf_0461.off
bookshelf_0462,bookshelf,train,bookshelf/train/bookshelf_0462.off
bookshelf_0463,bookshelf,train,bookshelf/train/bookshelf_0463.off
bookshelf_0464,bookshelf,train,bookshelf/train/bookshelf_0464.off
bookshelf_0465,bookshelf,train,bookshelf/train/bookshelf_0465.off
bookshelf_0466,bookshelf,train,bookshelf/train/bookshelf_0466.off
bookshelf_0467,bookshelf,train,bookshelf/train/bookshelf_0467.off
bookshelf_0468,bookshelf,train,bookshelf/train/bookshelf_0468.off
bookshelf_0469,bookshelf,train,bookshelf/train/bookshelf_0469.off
bookshelf_0470,bookshelf,train,bookshelf/train/bookshelf_0470.off
bookshelf_0471,bookshelf,train,bookshelf/train/bookshelf_0471.off
bookshelf_0472,bookshelf,train,bookshelf/train/bookshelf_0472.off
bookshelf_0473,bookshelf,train,bookshelf/train/bookshelf_0473.off
bookshelf_0474,bookshelf,train,bookshelf/train/bookshelf_0474.off
bookshelf_0475,bookshelf,train,bookshelf/train/bookshelf_0475.off
bookshelf_0476,bookshelf,train,bookshelf/train/bookshelf_0476.off
bookshelf_0477,bookshelf,train,bookshelf/train/bookshelf_0477.off
bookshelf_0478,bookshelf,train,bookshelf/train/bookshelf_0478.off
bookshelf_0479,bookshelf,train,bookshelf/train/bookshelf_0479.off
bookshelf_0480,bookshelf,train,bookshelf/train/bookshelf_0480.off
bookshelf_0481,bookshelf,train,bookshelf/train/bookshelf_0481.off
bookshelf_0482,bookshelf,train,bookshelf/train/bookshelf_0482.off
bookshelf_0483,bookshelf,train,bookshelf/train/bookshelf_0483.off
bookshelf_0484,bookshelf,train,bookshelf/train/bookshelf_0484.off
bookshelf_0485,bookshelf,train,bookshelf/train/bookshelf_0485.off
bookshelf_0486,bookshelf,train,bookshelf/train/bookshelf_0486.off
bookshelf_0487,bookshelf,train,bookshelf/train/bookshelf_0487.off
bookshelf_0488,bookshelf,train,bookshelf/train/bookshelf_0488.off
bookshelf_0489,bookshelf,train,bookshelf/train/bookshelf_0489.off
bookshelf_0490,bookshelf,train,bookshelf/train/bookshelf_0490.off
bookshelf_0491,bookshelf,train,bookshelf/train/bookshelf_0491.off
bookshelf_0492,bookshelf,train,bookshelf/train/bookshelf_0492.off
bookshelf_0493,bookshelf,train,bookshelf/train/bookshelf_0493.off
bookshelf_0494,bookshelf,train,bookshelf/train/bookshelf_0494.off
bookshelf_0495,bookshelf,train,bookshelf/train/bookshelf_0495.off
bookshelf_0496,bookshelf,train,bookshelf/train/bookshelf_0496.off
bookshelf_0497,bookshelf,train,bookshelf/train/bookshelf_0497.off
bookshelf_0498,bookshelf,train,bookshelf/train/bookshelf_0498.off
bookshelf_0499,bookshelf,train,bookshelf/train/bookshelf_0499.off
bookshelf_0500,bookshelf,train,bookshelf/train/bookshelf_0500.off
bookshelf_0501,bookshelf,train,bookshelf/train/bookshelf_0501.off
bookshelf_0502,bookshelf,train,bookshelf/train/bookshelf_0502.off
bookshelf_0503,bookshelf,train,bookshelf/train/bookshelf_0503.off
bookshelf_0504,bookshelf,train,bookshelf/train/bookshelf_0504.off
bookshelf_0505,bookshelf,train,bookshelf/train/bookshelf_0505.off
bookshelf_0506,bookshelf,train,bookshelf/train/bookshelf_0506.off
bookshelf_0507,bookshelf,train,bookshelf/train/bookshelf_0507.off
bookshelf_0508,bookshelf,train,bookshelf/train/bookshelf_0508.off
bookshelf_0509,bookshelf,train,bookshelf/train/bookshelf_0509.off
bookshelf_0510,bookshelf,train,bookshelf/train/bookshelf_0510.off
bookshelf_0511,bookshelf,train,bookshelf/train/bookshelf_0511.off
bookshelf_0512,bookshelf,train,bookshelf/train/bookshelf_0512.off
bookshelf_0513,bookshelf,train,bookshelf/train/bookshelf_0513.off
bookshelf_0514,bookshelf,train,bookshelf/train/bookshelf_0514.off
bookshelf_0515,bookshelf,train,bookshelf/train/bookshelf_0515.off
bookshelf_0516,bookshelf,train,bookshelf/train/bookshelf_0516.off
bookshelf_0517,bookshelf,train,bookshelf/train/bookshelf_0517.off
bookshelf_0518,bookshelf,train,bookshelf/train/bookshelf_0518.off
bookshelf_0519,bookshelf,train,bookshelf/train/bookshelf_0519.off
bookshelf_0520,bookshelf,train,bookshelf/train/bookshelf_0520.off
bookshelf_0521,bookshelf,train,bookshelf/train/bookshelf_0521.off
bookshelf_0522,bookshelf,train,bookshelf/train/bookshelf_0522.off
bookshelf_0523,bookshelf,train,bookshelf/train/bookshelf_0523.off
bookshelf_0524,bookshelf,train,bookshelf/train/bookshelf_0524.off
bookshelf_0525,bookshelf,train,bookshelf/train/bookshelf_0525.off
bookshelf_0526,bookshelf,train,bookshelf/train/bookshelf_0526.off
bookshelf_0527,bookshelf,train,bookshelf/train/bookshelf_0527.off
bookshelf_0528,bookshelf,train,bookshelf/train/bookshelf_0528.off
bookshelf_0529,bookshelf,train,bookshelf/train/bookshelf_0529.off
bookshelf_0530,bookshelf,train,bookshelf/train/bookshelf_0530.off
bookshelf_0531,bookshelf,train,bookshelf/train/bookshelf_0531.off
bookshelf_0532,bookshelf,train,bookshelf/train/bookshelf_0532.off
bookshelf_0533,bookshelf,train,bookshelf/train/bookshelf_0533.off
bookshelf_0534,bookshelf,train,bookshelf/train/bookshelf_0534.off
bookshelf_0535,bookshelf,train,bookshelf/train/bookshelf_0535.off
bookshelf_0536,bookshelf,train,bookshelf/train/bookshelf_0536.off
bookshelf_0537,bookshelf,train,bookshelf/train/bookshelf_0537.off
bookshelf_0538,bookshelf,train,bookshelf/train/bookshelf_0538.off
bookshelf_0539,bookshelf,train,bookshelf/train/bookshelf_0539.off
bookshelf_0540,bookshelf,train,bookshelf/train/bookshelf_0540.off
bookshelf_0541,bookshelf,train,bookshelf/train/bookshelf_0541.off
bookshelf_0542,bookshelf,train,bookshelf/train/bookshelf_0542.off
bookshelf_0543,bookshelf,train,bookshelf/train/bookshelf_0543.off
bookshelf_0544,bookshelf,train,bookshelf/train/bookshelf_0544.off
bookshelf_0545,bookshelf,train,bookshelf/train/bookshelf_0545.off
bookshelf_0546,bookshelf,train,bookshelf/train/bookshelf_0546.off
bookshelf_0547,bookshelf,train,bookshelf/train/bookshelf_0547.off
bookshelf_0548,bookshelf,train,bookshelf/train/bookshelf_0548.off
bookshelf_0549,bookshelf,train,bookshelf/train/bookshelf_0549.off
bookshelf_0550,bookshelf,train,bookshelf/train/bookshelf_0550.off
bookshelf_0551,bookshelf,train,bookshelf/train/bookshelf_0551.off
bookshelf_0552,bookshelf,train,bookshelf/train/bookshelf_0552.off
bookshelf_0553,bookshelf,train,bookshelf/train/bookshelf_0553.off
bookshelf_0554,bookshelf,train,bookshelf/train/bookshelf_0554.off
bookshelf_0555,bookshelf,train,bookshelf/train/bookshelf_0555.off
bookshelf_0556,bookshelf,train,bookshelf/train/bookshelf_0556.off
bookshelf_0557,bookshelf,train,bookshelf/train/bookshelf_0557.off
bookshelf_0558,bookshelf,train,bookshelf/train/bookshelf_0558.off
bookshelf_0559,bookshelf,train,bookshelf/train/bookshelf_0559.off
bookshelf_0560,bookshelf,train,bookshelf/train/bookshelf_0560.off
bookshelf_0561,bookshelf,train,bookshelf/train/bookshelf_0561.off
bookshelf_0562,bookshelf,train,bookshelf/train/bookshelf_0562.off
bookshelf_0563,bookshelf,train,bookshelf/train/bookshelf_0563.off
bookshelf_0564,bookshelf,train,bookshelf/train/bookshelf_0564.off
bookshelf_0565,bookshelf,train,bookshelf/train/bookshelf_0565.off
bookshelf_0566,bookshelf,train,bookshelf/train/bookshelf_0566.off
bookshelf_0567,bookshelf,train,bookshelf/train/bookshelf_0567.off
bookshelf_0568,bookshelf,train,bookshelf/train/bookshelf_0568.off
bookshelf_0569,bookshelf,train,bookshelf/train/bookshelf_0569.off
bookshelf_0570,bookshelf,train,bookshelf/train/bookshelf_0570.off
bookshelf_0571,bookshelf,train,bookshelf/train/bookshelf_0571.off
bookshelf_0572,bookshelf,train,bookshelf/train/bookshelf_0572.off
bottle_0336,bottle,test,bottle/test/bottle_0336.off
bottle_0337,bottle,test,bottle/test/bottle_0337.off
bottle_0338,bottle,test,bottle/test/bottle_0338.off
bottle_0339,bottle,test,bottle/test/bottle_0339.off
bottle_0340,bottle,test,bottle/test/bottle_0340.off
bottle_0341,bottle,test,bottle/test/bottle_0341.off
bottle_0342,bottle,test,bottle/test/bottle_0342.off
bottle_0343,bottle,test,bottle/test/bottle_0343.off
bottle_0344,bottle,test,bottle/test/bottle_0344.off
bottle_0345,bottle,test,bottle/test/bottle_0345.off
bottle_0346,bottle,test,bottle/test/bottle_0346.off
bottle_0347,bottle,test,bottle/test/bottle_0347.off
bottle_0348,bottle,test,bottle/test/bottle_0348.off
bottle_0349,bottle,test,bottle/test/bottle_0349.off
bottle_0350,bottle,test,bottle/test/bottle_0350.off
bottle_0351,bottle,test,bottle/test/bottle_0351.off
bottle_0352,bottle,test,bottle/test/bottle_0352.off
bottle_0353,bottle,test,bottle/test/bottle_0353.off
bottle_0354,bottle,test,bottle/test/bottle_0354.off
bottle_0355,bottle,test,bottle/test/bottle_0355.off
bottle_0356,bottle,test,bottle/test/bottle_0356.off
bottle_0357,bottle,test,bottle/test/bottle_0357.off
bottle_0358,bottle,test,bottle/test/bottle_0358.off
bottle_0359,bottle,test,bottle/test/bottle_0359.off
bottle_0360,bottle,test,bottle/test/bottle_0360.off
bottle_0361,bottle,test,bottle/test/bottle_0361.off
bottle_0362,bottle,test,bottle/test/bottle_0362.off
bottle_0363,bottle,test,bottle/test/bottle_0363.off
bottle_0364,bottle,test,bottle/test/bottle_0364.off
bottle_0365,bottle,test,bottle/test/bottle_0365.off
bottle_0366,bottle,test,bottle/test/bottle_0366.off
bottle_0367,bottle,test,bottle/test/bottle_0367.off
bottle_0368,bottle,test,bottle/test/bottle_0368.off
bottle_0369,bottle,test,bottle/test/bottle_0369.off
bottle_0370,bottle,test,bottle/test/bottle_0370.off
bottle_0371,bottle,test,bottle/test/bottle_0371.off
bottle_0372,bottle,test,bottle/test/bottle_0372.off
bottle_0373,bottle,test,bottle/test/bottle_0373.off
bottle_0374,bottle,test,bottle/test/bottle_0374.off
bottle_0375,bottle,test,bottle/test/bottle_0375.off
bottle_0376,bottle,test,bottle/test/bottle_0376.off
bottle_0377,bottle,test,bottle/test/bottle_0377.off
bottle_0378,bottle,test,bottle/test/bottle_0378.off
bottle_0379,bottle,test,bottle/test/bottle_0379.off
bottle_0380,bottle,test,bottle/test/bottle_0380.off
bottle_0381,bottle,test,bottle/test/bottle_0381.off
bottle_0382,bottle,test,bottle/test/bottle_0382.off
bottle_0383,bottle,test,bottle/test/bottle_0383.off
bottle_0384,bottle,test,bottle/test/bottle_0384.off
bottle_0385,bottle,test,bottle/test/bottle_0385.off
bottle_0386,bottle,test,bottle/test/bottle_0386.off
bottle_0387,bottle,test,bottle/test/bottle_0387.off
bottle_0388,bottle,test,bottle/test/bottle_0388.off
bottle_0389,bottle,test,bottle/test/bottle_0389.off
bottle_0390,bottle,test,bottle/test/bottle_0390.off
bottle_0391,bottle,test,bottle/test/bottle_0391.off
bottle_0392,bottle,test,bottle/test/bottle_0392.off
bottle_0393,bottle,test,bottle/test/bottle_0393.off
bottle_0394,bottle,test,bottle/test/bottle_0394.off
bottle_0395,bottle,test,bottle/test/bottle_0395.off
bottle_0396,bottle,test,bottle/test/bottle_0396.off
bottle_0397,bottle,test,bottle/test/bottle_0397.off
bottle_0398,bottle,test,bottle/test/bottle_0398.off
bottle_0399,bottle,test,bottle/test/bottle_0399.off
bottle_0400,bottle,test,bottle/test/bottle_0400.off
bottle_0401,bottle,test,bottle/test/bottle_0401.off
bottle_0402,bottle,test,bottle/test/bottle_0402.off
bottle_0403,bottle,test,bottle/test/bottle_0403.off
bottle_0404,bottle,test,bottle/test/bottle_0404.off
bottle_0405,bottle,test,bottle/test/bottle_0405.off
bottle_0406,bottle,test,bottle/test/bottle_0406.off
bottle_0407,bottle,test,bottle/test/bottle_0407.off
bottle_0408,bottle,test,bottle/test/bottle_0408.off
bottle_0409,bottle,test,bottle/test/bottle_0409.off
bottle_0410,bottle,test,bottle/test/bottle_0410.off
bottle_0411,bottle,test,bottle/test/bottle_0411.off
bottle_0412,bottle,test,bottle/test/bottle_0412.off
bottle_0413,bottle,test,bottle/test/bottle_0413.off
bottle_0414,bottle,test,bottle/test/bottle_0414.off
bottle_0415,bottle,test,bottle/test/bottle_0415.off
bottle_0416,bottle,test,bottle/test/bottle_0416.off
bottle_0417,bottle,test,bottle/test/bottle_0417.off
bottle_0418,bottle,test,bottle/test/bottle_0418.off
bottle_0419,bottle,test,bottle/test/bottle_0419.off
bottle_0420,bottle,test,bottle/test/bottle_0420.off
bottle_0421,bottle,test,bottle/test/bottle_0421.off
bottle_0422,bottle,test,bottle/test/bottle_0422.off
bottle_0423,bottle,test,bottle/test/bottle_0423.off
bottle_0424,bottle,test,bottle/test/bottle_0424.off
bottle_0425,bottle,test,bottle/test/bottle_0425.off
bottle_0426,bottle,test,bottle/test/bottle_0426.off
bottle_0427,bottle,test,bottle/test/bottle_0427.off
bottle_0428,bottle,test,bottle/test/bottle_0428.off
bottle_0429,bottle,test,bottle/test/bottle_0429.off
bottle_0430,bottle,test,bottle/test/bottle_0430.off
bottle_0431,bottle,test,bottle/test/bottle_0431.off
bottle_0432,bottle,test,bottle/test/bottle_0432.off
bottle_0433,bottle,test,bottle/test/bottle_0433.off
bottle_0434,bottle,test,bottle/test/bottle_0434.off
bottle_0435,bottle,test,bottle/test/bottle_0435.off
bottle_0001,bottle,train,bottle/train/bottle_0001.off
bottle_0002,bottle,train,bottle/train/bottle_0002.off
bottle_0003,bottle,train,bottle/train/bottle_0003.off
bottle_0004,bottle,train,bottle/train/bottle_0004.off
bottle_0005,bottle,train,bottle/train/bottle_0005.off
bottle_0006,bottle,train,bottle/train/bottle_0006.off
bottle_0007,bottle,train,bottle/train/bottle_0007.off
bottle_0008,bottle,train,bottle/train/bottle_0008.off
bottle_0009,bottle,train,bottle/train/bottle_0009.off
bottle_0010,bottle,train,bottle/train/bottle_0010.off
bottle_0011,bottle,train,bottle/train/bottle_0011.off
bottle_0012,bottle,train,bottle/train/bottle_0012.off
bottle_0013,bottle,train,bottle/train/bottle_0013.off
bottle_0014,bottle,train,bottle/train/bottle_0014.off
bottle_0015,bottle,train,bottle/train/bottle_0015.off
bottle_0016,bottle,train,bottle/train/bottle_0016.off
bottle_0017,bottle,train,bottle/train/bottle_0017.off
bottle_0018,bottle,train,bottle/train/bottle_0018.off
bottle_0019,bottle,train,bottle/train/bottle_0019.off
bottle_0020,bottle,train,bottle/train/bottle_0020.off
bottle_0021,bottle,train,bottle/train/bottle_0021.off
bottle_0022,bottle,train,bottle/train/bottle_0022.off
bottle_0023,bottle,train,bottle/train/bottle_0023.off
bottle_0024,bottle,train,bottle/train/bottle_0024.off
bottle_0025,bottle,train,bottle/train/bottle_0025.off
bottle_0026,bottle,train,bottle/train/bottle_0026.off
bottle_0027,bottle,train,bottle/train/bottle_0027.off
bottle_0028,bottle,train,bottle/train/bottle_0028.off
bottle_0029,bottle,train,bottle/train/bottle_0029.off
bottle_0030,bottle,train,bottle/train/bottle_0030.off
bottle_0031,bottle,train,bottle/train/bottle_0031.off
bottle_0032,bottle,train,bottle/train/bottle_0032.off
bottle_0033,bottle,train,bottle/train/bottle_0033.off
bottle_0034,bottle,train,bottle/train/bottle_0034.off
bottle_0035,bottle,train,bottle/train/bottle_0035.off
bottle_0036,bottle,train,bottle/train/bottle_0036.off
bottle_0037,bottle,train,bottle/train/bottle_0037.off
bottle_0038,bottle,train,bottle/train/bottle_0038.off
bottle_0039,bottle,train,bottle/train/bottle_0039.off
bottle_0040,bottle,train,bottle/train/bottle_0040.off
bottle_0041,bottle,train,bottle/train/bottle_0041.off
bottle_0042,bottle,train,bottle/train/bottle_0042.off
bottle_0043,bottle,train,bottle/train/bottle_0043.off
bottle_0044,bottle,train,bottle/train/bottle_0044.off
bottle_0045,bottle,train,bottle/train/bottle_0045.off
bottle_0046,bottle,train,bottle/train/bottle_0046.off
bottle_0047,bottle,train,bottle/train/bottle_0047.off
bottle_0048,bottle,train,bottle/train/bottle_0048.off
bottle_0049,bottle,train,bottle/train/bottle_0049.off
bottle_0050,bottle,train,bottle/train/bottle_0050.off
bottle_0051,bottle,train,bottle/train/bottle_0051.off
bottle_0052,bottle,train,bottle/train/bottle_0052.off
bottle_0053,bottle,train,bottle/train/bottle_0053.off
bottle_0054,bottle,train,bottle/train/bottle_0054.off
bottle_0055,bottle,train,bottle/train/bottle_0055.off
bottle_0056,bottle,train,bottle/train/bottle_0056.off
bottle_0057,bottle,train,bottle/train/bottle_0057.off
bottle_0058,bottle,train,bottle/train/bottle_0058.off
bottle_0059,bottle,train,bottle/train/bottle_0059.off
bottle_0060,bottle,train,bottle/train/bottle_0060.off
bottle_0061,bottle,train,bottle/train/bottle_0061.off
bottle_0062,bottle,train,bottle/train/bottle_0062.off
bottle_0063,bottle,train,bottle/train/bottle_0063.off
bottle_0064,bottle,train,bottle/train/bottle_0064.off
bottle_0065,bottle,train,bottle/train/bottle_0065.off
bottle_0066,bottle,train,bottle/train/bottle_0066.off
bottle_0067,bottle,train,bottle/train/bottle_0067.off
bottle_0068,bottle,train,bottle/train/bottle_0068.off
bottle_0069,bottle,train,bottle/train/bottle_0069.off
bottle_0070,bottle,train,bottle/train/bottle_0070.off
bottle_0071,bottle,train,bottle/train/bottle_0071.off
bottle_0072,bottle,train,bottle/train/bottle_0072.off
bottle_0073,bottle,train,bottle/train/bottle_0073.off
bottle_0074,bottle,train,bottle/train/bottle_0074.off
bottle_0075,bottle,train,bottle/train/bottle_0075.off
bottle_0076,bottle,train,bottle/train/bottle_0076.off
bottle_0077,bottle,train,bottle/train/bottle_0077.off
bottle_0078,bottle,train,bottle/train/bottle_0078.off
bottle_0079,bottle,train,bottle/train/bottle_0079.off
bottle_0080,bottle,train,bottle/train/bottle_0080.off
bottle_0081,bottle,train,bottle/train/bottle_0081.off
bottle_0082,bottle,train,bottle/train/bottle_0082.off
bottle_0083,bottle,train,bottle/train/bottle_0083.off
bottle_0084,bottle,train,bottle/train/bottle_0084.off
bottle_0085,bottle,train,bottle/train/bottle_0085.off
bottle_0086,bottle,train,bottle/train/bottle_0086.off
bottle_0087,bottle,train,bottle/train/bottle_0087.off
bottle_0088,bottle,train,bottle/train/bottle_0088.off
bottle_0089,bottle,train,bottle/train/bottle_0089.off
bottle_0090,bottle,train,bottle/train/bottle_0090.off
bottle_0091,bottle,train,bottle/train/bottle_0091.off
bottle_0092,bottle,train,bottle/train/bottle_0092.off
bottle_0093,bottle,train,bottle/train/bottle_0093.off
bottle_0094,bottle,train,bottle/train/bottle_0094.off
bottle_0095,bottle,train,bottle/train/bottle_0095.off
bottle_0096,bottle,train,bottle/train/bottle_0096.off
bottle_0097,bottle,train,bottle/train/bottle_0097.off
bottle_0098,bottle,train,bottle/train/bottle_0098.off
bottle_0099,bottle,train,bottle/train/bottle_0099.off
bottle_0100,bottle,train,bottle/train/bottle_0100.off
bottle_0101,bottle,train,bottle/train/bottle_0101.off
bottle_0102,bottle,train,bottle/train/bottle_0102.off
bottle_0103,bottle,train,bottle/train/bottle_0103.off
bottle_0104,bottle,train,bottle/train/bottle_0104.off
bottle_0105,bottle,train,bottle/train/bottle_0105.off
bottle_0106,bottle,train,bottle/train/bottle_0106.off
bottle_0107,bottle,train,bottle/train/bottle_0107.off
